,Open,High,Low,Close,Adj Close,Volume,MA50,MA200
157,124.27999877929688,125.23999786376953,124.05000305175781,125.05999755859375,123.2823257446289,59278900,128.01920013427736,124.21572483062744
158,124.68000030517578,124.8499984741211,123.12999725341797,123.54000091552734,121.78394317626953,76229200,128.03920013427734,124.26038734436035
159,124.06999969482422,126.16000366210938,123.8499984741211,125.88999938964844,124.10054016113281,75169300,128.1552001953125,124.3120248413086
160,126.16999816894531,126.31999969482422,124.83000183105469,125.9000015258789,124.11039733886719,71057600,128.26140029907228,124.36298736572266
161,126.5999984741211,128.4600067138672,126.20999908447266,126.73999786376953,124.93846130371094,74403800,128.3720002746582,124.4053123474121
162,127.20999908447266,127.75,126.5199966430664,127.12999725341797,125.32290649414062,56877900,128.4868002319336,124.4191123199463
163,127.0199966430664,128.19000244140625,125.94000244140625,126.11000061035156,124.31739807128906,71186400,128.61100021362304,124.42037483215331
164,126.52999877929688,127.44000244140625,126.0999984741211,127.3499984741211,125.53978729248047,53522400,128.7150001525879,124.43299983978271
165,127.81999969482422,130.5399932861328,127.06999969482422,130.47999572753906,128.62527465820312,96906500,128.86460006713867,124.45278732299805
166,129.94000244140625,130.60000610351562,129.38999938964844,129.63999938964844,127.7972640991211,62746300,128.93940002441406,124.47593730926513
167,130.3699951171875,130.88999938964844,128.4600067138672,130.14999389648438,128.2999725341797,91815000,129.0181999206543,124.50264976501465
168,129.8000030517578,132.5500030517578,129.64999389648438,131.7899932861328,129.91665649414062,96721700,129.09599975585937,124.51639976501465
169,130.7100067138672,131.50999450683594,130.24000549316406,130.4600067138672,128.60560607910156,108953300,129.09799987792968,124.49779983520507
170,130.3000030517578,132.41000366210938,129.2100067138672,132.3000030517578,130.41943359375,79663300,129.08399993896484,124.50229988098144
171,132.1300048828125,134.0800018310547,131.6199951171875,133.97999572753906,132.07553100585938,74783600,129.13879974365236,124.56779987335204
172,133.77000427246094,134.32000732421875,133.22999572753906,133.6999969482422,131.7995147705078,60214200,129.12419982910157,124.63149986267089
173,134.4499969482422,134.63999938964844,132.92999267578125,133.41000366210938,131.5136260986328,68711000,129.1517999267578,124.73444988250732
174,133.4600067138672,133.88999938964844,132.80999755859375,133.11000061035156,131.2178955078125,70783700,129.12399993896486,124.81339988708496
175,133.41000366210938,135.25,133.35000610351562,134.77999877929688,132.86419677734375,62111300,129.1363998413086,124.9198498916626
176,134.8000030517578,136.49000549316406,134.35000610351562,136.3300018310547,134.3921356201172,64556100,129.16619995117188,125.04149990081787
177,136.1699981689453,137.41000366210938,135.8699951171875,136.9600067138672,135.01318359375,63261400,129.24320007324218,125.14949993133546
178,136.60000610351562,137.3300018310547,135.75999450683594,137.27000427246094,135.31875610351562,52485800,129.3186001586914,125.25814994812012
179,137.89999389648438,140.0,137.75,139.9600067138672,137.97052001953125,78852600,129.47900024414062,125.39729999542236
180,140.07000732421875,143.14999389648438,140.07000732421875,142.02000427246094,140.0012664794922,108181800,129.63300018310548,125.55570003509521
181,143.5399932861328,144.88999938964844,142.66000366210938,144.57000732421875,142.51499938964844,104911600,129.8300003051758,125.74435009002686
182,141.5800018310547,144.05999755859375,140.6699981689453,143.24000549316406,141.20391845703125,105575500,130.00700042724608,125.9101501083374
183,142.75,145.64999389648438,142.64999389648438,145.11000061035156,143.0473175048828,99890800,130.23760040283204,126.0766501235962
184,146.2100067138672,146.32000732421875,144.0,144.5,142.44601440429688,76299700,130.45800048828124,126.26355010986327
185,144.02999877929688,147.4600067138672,143.6300048828125,145.63999938964844,143.56979370117188,100827100,130.74160034179687,126.450650100708
186,148.10000610351562,149.57000732421875,147.67999267578125,149.14999389648438,147.0299072265625,127050800,131.0738003540039,126.63500007629395
187,149.24000549316406,150.0,147.08999633789062,148.47999572753906,146.36941528320312,106820300,131.48640029907227,126.80260005950927
188,148.4600067138672,149.75999450683594,145.8800048828125,146.38999938964844,144.3091583251953,93251400,131.8522001647949,126.96410007476807
189,143.75,144.07000732421875,141.6699981689453,142.4499969482422,140.42514038085938,121434600,132.10639999389647,127.0973000717163
190,143.4600067138672,147.10000610351562,142.9600067138672,146.14999389648438,144.07252502441406,96350000,132.42519973754884,127.24410003662109
191,145.52999877929688,146.1300048828125,144.6300048828125,145.39999389648438,143.33319091796875,74993500,132.7961996459961,127.40600002288818
192,145.94000244140625,148.1999969482422,145.80999755859375,146.8000030517578,144.71331787109375,77338200,133.21399963378906,127.55750003814697
193,147.5500030517578,148.72000122070312,146.9199981689453,148.55999755859375,146.44827270507812,71447400,133.72979965209962,127.73450000762939
194,148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,146.87217712402344,72434100,134.21019973754883,127.90405002593994
195,149.1199951171875,149.2100067138672,145.5500030517578,146.77000427246094,144.6837615966797,104818600,134.5965998840332,128.06305004119872
196,144.80999755859375,146.97000122070312,142.5399932861328,144.97999572753906,142.91917419433594,118931200,134.97079986572265,128.20310001373292
197,144.69000244140625,146.5500030517578,144.5800018310547,145.63999938964844,143.56979370117188,56699500,135.38659988403322,128.30930000305176
198,144.3800048828125,146.3300018310547,144.11000061035156,145.86000061035156,143.78668212890625,70440600,135.80999984741212,128.4331000137329
199,146.36000061035156,146.9499969482422,145.25,145.52000427246094,143.4514923095703,62880000,136.17419998168944,128.5547500228882
200,145.80999755859375,148.0399932861328,145.17999267578125,147.36000061035156,145.2653350830078,64786600,136.61279998779298,128.68800003051757
201,147.27000427246094,147.7899932861328,146.27999877929688,146.9499969482422,144.86117553710938,56368300,137.0097999572754,128.82765003204346
202,146.97999572753906,147.83999633789062,146.1699981689453,147.05999755859375,144.96961975097656,46397700,137.41299987792968,128.98305000305174
203,146.35000610351562,147.11000061035156,145.6300048828125,146.13999938964844,144.27854919433594,54126800,137.79879989624024,129.12619998931885
204,146.1999969482422,146.6999969482422,145.52000427246094,146.08999633789062,144.22914123535156,48908700,138.21499984741212,129.27229995727538
205,146.44000244140625,147.7100067138672,145.3000030517578,145.60000610351562,143.74542236328125,69023100,138.6347999572754,129.42154998779296
206,146.0500030517578,146.72000122070312,145.52999877929688,145.86000061035156,144.00210571289062,48493500,139.06639999389648,129.57564998626708
207,146.19000244140625,149.0500030517578,145.83999633789062,148.88999938964844,146.99351501464844,72282600,139.5430000305176,129.74484996795655
208,148.97000122070312,149.44000244140625,148.27000427246094,149.10000610351562,147.20083618164062,59375000,140.05420013427735,129.9073500061035
209,148.5399932861328,151.19000244140625,146.47000122070312,151.1199951171875,149.19509887695312,103296000,140.55880004882812,130.10694999694823
210,150.22999572753906,151.67999267578125,149.08999633789062,150.19000244140625,148.27694702148438,92229700,141.04460006713867,130.28130001068115
211,149.8000030517578,150.72000122070312,146.14999389648438,146.36000061035156,144.4957733154297,86326000,141.43700012207032,130.46880001068115
212,145.02999877929688,148.0,144.5,146.6999969482422,144.83140563964844,86960300,141.8284001159668,130.65845001220703
